생산자,설명
포드레 마지아Podere Magia,
도멘 베르트랑 베르제Domaine Bertrand-Berge,도멘 베르트랑 베르제(Domaine Bertrand-Berge)는 6대를 이어온 남 프랑스 핵심 와인산지 피투(Fitou)의 Grand Cru 생산자다. 6대에 걸처 피투(Fitou)에서 와인을 만드는 도멘 베르트랑-베르제는 약 33 헥타르의 땅을 소유하고 있다.
라바스코Rabasco,
실방 속스Sylvain Saux,
티에리 베클레어Thierry Beclair,
만드리올라 드 리스보아Mandriola de Lisboa,
토즈너 와인Teusner Wine,
아바투치Abbatucci,
다르 엔 리보Dard & Ribo,
구트 오가우Gut Oggau,
마리아 엔 셉 무스터Maria and Sepp Muster,
도멘 피쇼Domaine Pichot,쟝 클로드 피쇼(Jean-Claude Pichot) 가문은 프랑스 Loire(루아르)의 Vouvray(부브레) 지역에서 1739년부터 포도 재배 및 레스토랑을 경영했다. 도멘의 와인 셀러는 저택을 짓기 위해 채굴이 이뤄졌던 언덕 동굴 안에 위치하고 있다.
장 미쉘 스테판Jean Michel Stephan,
라 뚜레즈La Touraize,
밥 카브랄 와인즈Bob Cabral Wines,
던 빈야드 & 레트로 셀라즈Dunn Vineyared & Retro Cellars,
안드레아 칼렉Andrea Calek,
실방 디티에Sylvain Dittiere,
까흐나주Karnage,
벨리 와인 익스페리먼트Belly Wine Experiment,
르 마젤Le Mazel,
샤펠Chapel,
티네사Tinessa,
밥티스트 쿠장Baptiste Cousin,
프랑수아 블란카르Francois Blanchard,
쿠르츠Kurtz,
돈 파스칼Don Pascual,
칸티네 디 지오이아Cantine Di Gioia,
클라우스 프라이진거Claus Preisinger,
조노 로빈Jeaunaux Robin,
몬테시싸 에밀리오Montesissa Emilio,
제롬 소리니Jerome Saurigny,
마른 블랑슈Marnes Blanches,
칸 악사텔Can Axartell,
배틀 크릭 셀라Battle Creek Cellars,
포데레 프라다롤로Podere Pradarolo,
오리지널 하우스 와인Original House Wine,
프리마리우스 와이너리Primarius Winery,
윌리엄 페브르 칠레William Fevre Chile,
보스카Bosca,
쁘로에미요 와인Proemio Wine,
빈티지 롱바텀Vintae Longbottom,
잰스Jansz,
존 듀발 와인스John Duval Wines,"존 듀발 와인스(John Duval Wines)는 펜폴즈 (Penfolds) 를 빼고 이야기할 수 없다. 호주 최고의 와인 중 하나인지를 그레인지 (Grange) 로 유명한 프리미엄 와이너리인 펜폴즈는 비록 맥스 슈버트 (Max Schubert)에 의해 탄생하였으나, 그의 가장 다이나믹한 역사는 1986 년부터 2002년까지 양조 책임자로 일했던 존 듀발에 의해 이루어졌다."
브루노 앙드레Bruno Andre,
듀웨이 스테이션Dewey Station Wines,"듀웨이 스테이션(Dewey Station Wines)은 2016년에 바로사 밸리 토박이 와인메이커인 스테판과 아내 엘리에 의해서 시작되었다. 2017년 첫 번째 빈티지를 생산한 이래로 가족, 친구들과 함께 공유할 수 있는 와인, 최고의 순간을 만들어 줄 와인, 그리고 음식과 함께 잘 어우러질 수 있는 와인을 만들고 있다. 스테판의 와인 철학은 현대 바로사 밸리 와인메이킹 스타일을 반영하며, 조금 일찍 포도를 수확하여(Early picking), 적"
그루에 패밀리Gruet Family,
롱뷰Longview,
디피알리DEFIALY,
소마Soumah,"SOUMAH는 해발 약 130미터의 Warramate Hills에 자리 잡고 있어, 계곡 바닥보다 높은 지대 덕분에 겨울 서리로부터 보호되며 완만한 경사면은 토양 배수를 돕습니다. 고대 산에서 유래한 회색 모래 점토층과 부서진 사암은 물을 보유해 여름 가뭄으로부터 포도나무를 보호합니다. 낮은 비옥도와 적은 여름 강수량은 자연스럽게 수확량을 제한합니다."
보비오Bovio,보비오(Bovio)는 이탈리아 피에몬테 랑게 라모라(La Morra)에서 40년 역사의 레스토랑과 50년 역사의 와이너리를 지닌 가문이다. 1970년부터 3대 째 라모라의 전통을 이어온 작은 생산자로 가문 소유의 레스토랑에서 사용하기 위한 와인을 만들어오다 최근 수출도 조금씩 늘려가고 있다.
프라텔리 레벨로Fratelli Revello,프라텔리 레벨로(Fratelli Revello)는 1945년부터 라 모라에 터를 잡아 이어져 내려온 패밀리 와이너리입니다.
프란시스 불라르Francis Boulard,
바론 디 빌라그란데Baron di Villagrande,"포도 나무는 시간이 지날 수록 깊게 뿌리를 내리고, 와인은 시간이 지날 수록 성숙된다. 이 땅에 사는 우리 또한 그렇다. 우리는 10대째 에트나와 함께 해왔다."
디왈드 와인Diwald Wine,"디왈드 와인(Diwald Wine)은 오스트리아 Wagram 지역에 뿌리를 둔 오스트리아 유기농 와인 재배의 선구자이며, 그뤼너 벨트리너와 리슬링 품종을 사용한 클래식 와인과 싱글 빈야드, 오렌지 와인을 생산하고 있다."
다니엘 브란드Daniel Brand,
트로센Trossen,
레 샹트 쥬모Les Chants Jumeaux,
센시스 와인즈Senses Wines,"센시즈 와인(Senses Wines)은 미국 러시안 리버 밸리 지역에서 나고 자란 고향 친구 3명(크리스토퍼, 맥스, 마일즈)과 미국에서 가장 주목받고 있는 와인메이커 토마스 리버스 브라운이 합작하여 월드 클래스 프리미엄 와인을 생산하겠다는 일념 아래 만든 와이너리입니다."
밀란 네스타렉Milan Nestarec,
산 파비아노 칼치나이아San Fabiano Calcinaia,"산 파비아노 깔치나이아(San Fabiano Calcinaia)는 키안티 지역의 카스텔리나에 위치하고 있다. 와이너리의 규모는 165헥타르이며, 해발 550미터까지의 고지대를 포함하고 있다. 최고의 포도밭과 양조장이 있는 첼롤레와 250미터 고지의 산 파비아노로 구성된다. 1"
포사콜레Fossacolle,
도멘 루시앙 제이콥Domaine Lucien Jacob,
장 이브 페론Jean Yves Peron,
피츠 퓨어 와인Pete's Pure Wine,
산타 로라Santa Laura,산타 로라(Santa Laura)는 전통적인 가족중심의 와이너리이다. 와인은 살아있는 제품이며 나누고 즐기기 위해 태어나고 자란다. 와인은 단지 기술의 문제가 아니다. 와인은 세심한 케어를 원하며 조심스럽게 다뤄지고 인격화 되길 원한다.
헌터스 와이너리Hunter's WInery,"헌터스 와이너리(Hunter's WInery)는 남호주의 유서깊은 포도 농가 출신이었던 와이너리 오너, 제인 헌터는, 1970년대 중반, 뉴질랜드의 와이너리 농업연구가로 발령을 받으며, 말보로에 정착합니다. 제인 헌터는 천혜의 자연 조건을 갖춘 뉴질랜드 말보로에서 본인만의 와인을 만들기로 결심, 1979년 최초로 포도나무를 재배하며 와이너리를 설립합니다."
필립 델메Philippe Delmee,
비니 토논Vini Tonon,
라파우라 스프링스Rapaura Springs,라파우라 스프링스(Rapaura Springs)는 그린 홍합 양식업에 종사하던 네일런스 (Neylons) 가문이 1985년 말보로 지역에 처음 재배지를 구매하여 위핀스 가문과 함께 과수원 운영을 시작한다.
티스팟T Spot,티 스팟(T SPOT)은 대한민국을 대표하는 K-POP 아티스트이자 영화 배우 TOP 최승현의 와인 브랜드이다.
아지엔다 아그리꼴라 무쏘Azienda Agricola Musso,"아지엔다 아그리꼴라 무쏘(Azienda Agricola Musso) 와이너리는 Barbaresco(바르바레스코) 마을에 위치해있으며, '경제 대공황'이 발생한 해인 1929년에 설립되었다."
카사 바우사Casa Bauza,카사 바우사 (Casa Bauzá)는 1903년 Lorenzo Bauzá Jua은 와인을 생산하기 적합한 다양한 포도 품종을 성공적으로 재배할 수 있는 칠레만의 비옥한 토양을 발견하면서 설립되었습니다.
비냐 산타크루즈Viña Santa Cruz,"비냐 산타크루스(Viña Santa Cruz)는 2003년, 롤롤(Lolol) 지역의 전통과 테루아에 애정을 품고 있는 카르도엔 그룹의 대표 카를로스 카르도엔 C.의 혁신적인 비전 아래 “혼신”을 다하는 와이너리에서 탄생했습니다."
도멘 바슬러Domaine Wassler,
카스텔리 마르티노찌Castelli Martinozzi,
도멘 라퐁 드 노틀담Domaine La Font de Notre Dame,
깔로스 와인Kalos WIne,"깔로스 와인(Kalos Wine)은 아르헨티나 대표 와인 산지인 Mendoza 지역에 위치해있으며, 해발 700M~1,100M에서 포도가 재배됩니다. 20년 전, Losada Falily 가족이 와이너리를 운영하기 시작하였으며, 미네랄 성분이 풍부한 충적토 와 암석토로 이루어진 떼루아를 표현한 와인을 만들고 있습니다."
보데가 파밀리아 풀로티Bodega Familia Furlotti S.A,
도멘 두 몽 에팡Domaine Du Mont Epin,"도멘 두 몽 에팡은 마코네(Domaine Du Mont Epin)를 대표하는 와이너리로써, 부르고뉴 남부 마코네(Maconnais)에 위치 해있다. 도멘을 운영하는 마틴의 주된 과제는 부르고뉴 마코네의 영혼과 마음을 담아 무한한 가능성을 와인으로 표현하는 것이다. 리차드와 스테만 마틴의 상호 보완적인 컬렉션은 두 형제의 오랜 세월 동안 쌓아온 노력의 산실이며, 지역을 대표하고자 하는 열망을 통해 스스로의 동기부여가 되고 있다."
카사 도노소 와이너리Casa Donoso Winery,
기욤 르탕Guillaume Letang,
더 빅 탑 와이너리The Big Top Winery,
더 라스트 스탠드 와와너리The last stand Winery,
엘 비에호 델 발레El Viejo del Valle,
우바 농 그라타Uva Non Grata,
더치 홉 와이너리Dutch Hope Winery,
루트 코즈 와이너리Root Cause Winery,
트레드 소프틀리Tread Softly,
도넬리 비니Donelli Vini S.P.A.,
소렐레 데 니콜라 페일스Sorelle de Nicola Feyles,소렐레 데 니콜라 페일스(Sorelle de Nicola Feyles) 와이너리는 Maria Feyles와 그녀의 사위 Antonio de Nicola가 1964년에 설립하여 Barbaresco 생산 지역 중심에 있는 Neive(네이베) 마을의 한 구획인 Montesommo포도밭을 구매하며 시작되었다.
레옹 망바크Leon Manbach,
토마스 슈미트Thomas Schmitt,
버나드 롱클라스bernard lonclas,
라 콘레리아 디스칼라 데이La Conreria d'Scala Dei,"라 콘레리아 디스칼라 데이(La Conreria d'Scala Dei)는 12세기, 카르투지오 수도회 소속 수도승들이 프리오랏으로 처음 와서 포도나무를 재식했다. 이들은 하느님께 바치는 마음으로 거친 암석으로 이뤄진 이곳에서 와인을 만들기 시작했다."
코렌틴 우이용Corentin Houillon,
바인굿 베를리치Weingut Werlitsch,
레스티냑Lestignac,
장 깅글링거Jean Ginglinger,
툴록 와인즈Tulloch Wines,"툴록 와인즈(Tulloch Wines)는 4대에 걸쳐 125년 동안, 톨록은 와인과 가족 친화적인 경험을 만들어오며, 단순한 음료를 넘어 음식, 가족, 친구와 함께하는 더 나은 삶을 창조하고 있습니다. 우리의 아름다운 헌터 밸리 셀러 도어는 잘 조화된 다양한 실내외 공간을 제공하여 가족 모두가 즐길 수 있는 환경을 마련하고 있습니다."
헨틀리 팜Hentley farm,"헨틀리 팜(Hentley Farm)은 1997년 Keith Hentchke 와 그의 아내 Alison Hentchke 가 1880년대의 오래된 건물들을 멋진 와인 셀러와 레스토랑으로 재건축을 하면서 호주, 바로사 밸리에 설립되었습니다."
울쉬드Woolshed,Woolshed Wine은 세계 어디서든 누구나 부담없이 편안하게 마실 수 있는 호주 하우스 와인 브랜드입니다. 울쉬드 와인은 당신을 일상의 단순한 즐거움으로 초대합니다.
라미디아Lammidia,
노비스Novice,
오투와이O2Y,
비이예Villet,
패트릭 보우주Patrick Bouju,
마운트 뷰티풀Mt. Beautiful,
줄리앙 델리우Julien Delrieu,
부아 모이세Bois Moisset,
레 돌로미Les Dolomies,
시릴로 에스테이트Cirillo Estate,
타마르 릿지Tamar Ridge,
클라베리에Clavelier,"메종 끌라벨리에(Maison Clavelier et Fils)는 1935년, Antoine Clavelier (앙뚜안 끌라블리에)는 부르고뉴 지역의 전통과 역사가 오래된 다양한 와이너리에서 'Cellar Master'로 경험을 쌓은 후, 삼촌 Jean Pinot (쟝 피노)의 조언으로 Maison Clavelier 를 설립하게 된다."
피에르 그루버Pierre Gruber,
샴페인 미쉘 주네Champagne Michel Genet,"샴페인 미쉘 주네(Champagne Michel Genet )는 1800년대부터 100% 그랑 크뤼만 생산하는 슈이(Chouilly)에 포도 재배 및 네고시앙에 포도 판매 해왔습니다. 1965년 미쉘 주네(Michel Genet)가 본격적으로 건강하고 지속 가능한 포도밭에서 포도재배부터 최고 품질을 보장하기 위한 포도 선별, 양조 및 숙성까지 직접 모든 단계에 깊이 관여합니다."
브루노 라퐁Bruno Lafon,"브루노 라퐁(Bruno Lafon)은 “도멘 꼬쉬 듀리(Domaine Coche Dury), 도멘 르플레이(Domaine Leflaive)와 더불어 부르고뉴 3대 화이트 TOP 생산자인 '도멘 데 콩트 라퐁(Domaine des Comtes Lafon)'의 브로노 라퐁이 보다 더 많은 대중들이 매일 즐길 수 있는 접근 쉬운 와인들을 선보이기 위해 남 프랑스, 론 밸리에서 '도멘 데 콩트 라퐁'의 노하우를 담은 가성비 좋은 데일리 와인들을 생산합니다."
헤르다데 파코 도 콘데Herdade Paco do Conde [B2B],"Herdade Paço do Conde covers about 4,400 hectares on the banks of the Guadiana River, in Baixo Alentejo, South of Portugal. Diversity is one of Herdade Paço do Conde's great pilars."
테누타 몬테마뇨Tenuta Montemagno,테누타 몬테마뇨의 오너 티지아노 바레아(Tiziano Barea)는 전통 기술 존중을 뒷받침하며 새로운 기술의 장점 도입을 통해 우수한 퀄리티 와인 생산에 이바지하였습니다. 그 결과 와인 생산 한지 이제 10년밖에 되지 않았음에도 불구하고 베스트 이탈리아 와이너리 중 한 곳으로 손꼽힙니다.
안톨리니Antolini,"안톨리니(Antolini)는 1992년부터 Pier(피에르)와 Stefano Paolo(스테파노 파올로) 두 형제가 함께 자연 친화 농법을 통해 재배 및 양조하며, 트렌드 보단 전통을 중시하고 떼루아와 양조자의 기술을 와인에 표현 하고자 합니다."
모리스팜MorisFarms,모리스(Moris) 가문은 300여년 스페인을 떠나 이탈리아 토스카나주 마렘마(Maremma)에 정착했습니다. 현재 모리스 사촌인 라니에리 모리스(Ranieri Moris)와 줄리오 파렌틴(Giulio Parentin)이 함께 운영하고 있으며 자연 친화적 농법으로 재배 및 '모던' 스타일 와인을 소량 생산합니다.
아우구스트 케셀러August Kesseler,아우구스트 케셀러(August Kesseler)는 라인가우 지역의 Assmannshausen의 언덕에 위치해 있다. 이 곳은 아우구스트 케젤러가 1977년에 (당시 19세) 부모로부터 포도밭을 물려 받았으며 시작됐다. 그 후 품질 관리를 최우선으로 하며 밭을 확장시켜서 지금은 18hc의 밭을 경작하고 있다.
