생산자,설명
암펠로스 셀러Ampelos Cellars,"암펠로스 셀러(Ampelos Cellars)의 빈야드는 산타 리타 힐스 (Santa Rita Hills)의 동쪽 끝부분에 위치하고 있어 피노누아, 그르나슈, 쉬라, 비오니에 그리고 리슬링을 재배하기에 적합한 시원한 기후를 자랑하고 있다. 특히 산타리타 힐스와 산타 로사 힐즈(Santa Rosa Hills), 라 파리스마 (La Parisma) 산맥으로 부터 시원한 영향을 받는다."
키아라 콘델로Chiara Condello,키아라 콘델로(Chiara Condello)는 프란세스코 콘델로(Francecso Condello)와 그의 아내 쥬씨(Giusi) 가 에밀리아 로마냐 지역에 설립한 와이너리 이다.
콜레트Colete,콜레트(Colete)는 유명 소믈리에이자 피노누아 애호가 라자트 파르(Rajat Parr)와 메를로(Merlot)를 재배하는 마리 베이런 폰소네트(Marie Vayron Ponsonnet)의 우정에 의해 미국 나파밸리(Napa Valley)에 탄생했다. 두 사람의 인연은 2014년 샌프란시스코에서 개최된 유명한 버건디(Burgundy) 와인 행사인 라 폴레(La Paulee)에서 시작되었다.
더 말보리스트The Marlborist,더 말보리스트(The Marlborist)는 뉴질랜드의 유명한 와인 생산 지역인 말보로에서 활동하는 와이너리로 말보로 지역은 뉴질랜드 남섬의 북쪽에 위치한다.
라 발La Val,"1985년 산미구엘 데 타바곤(San Miguel de Tabagón)에 설립된 라 발(La Val) 와이너리는 리아스 바이샤스(Rias Baixas) 지역의 역사적인 와이너리이다. 라 발은 리아스 바이샤스 D.O.에 속할 뿐만 아니라 알바리뇨 품종 개발의 선구자이자, 1988년 리아스 바이샤스(Rías Baixas) D.O. 탄생을 위한 중추적인 역할을 하였다."
벨라Bela,"벨라(Bela)는 2017년 Villalba de Duero에서 설립되었으며, CVNE는 Ribera del Duero에서 지역 내 여러 마을에 위치한 포도밭에 초점을 맞춘 새로운 벤처 사업을 시작했다. 그 결과 아름다운 목재와 유리 디자인을 자랑하는 최첨단 와이너리가 리베라 델 두에로(Ribera del Duero) 지역 평야에 웅장하게 자리잡았다."
젬트리Gemtree,"젬트리(Gemtree)의 역사는 1980년대에 Paul Buttery와 Jill Buttery가 빈야드를 구입하며 시작되었다. 초창기부터 포도원은 매우 신중하게 관리되었으며, 1990년대 중반까지 여러 품종이 재배되었으나 이후 단순한 와이너리 이상의 의미를 지닌 새롭고 혁신적이며 환경을 고려한 접근 방식이 구현되며, 재배 품종이 단순화 되었다."
도멘 드 몽티유Domaine de Montille,도멘 드 몽티유(Domaine de Montille)의 역사는 17세기 중반 아그수아(Auxois)의 크레앙세(Créancey)에서 시작되었다.
고기Gogi,"고기(GOGI)는 가디언즈 오브 갤럭시, 분노의 질주 등 다수의 영화에 출연하면 우리에게 잘 알려진 할리우드 스타 커트 러셀(Kurt Russell)의 와인으로 유명하다. 그는 아내 골디 혼(Goldie Hawn)과 프랑스-이탈리아 빈야드 자전거 여행을 떠났고, 버건디(burgundy) 지역 피노누아(Pinot Noir)를 접한 뒤 완전히 이에 매료되었다."
메이어Mayer,"메이어(Mayer) 와이너리는 독일 출생의 수수께끼의 와인메이커 티모 메이어가 만든 야라밸리의 시원한 기후의 훌륭한 특성을 보여주는 와이너리 중 하나이다. '뛰어난', '카리스마 있는', '와일드한' 이라는 단어들은 그와 그의 와인에 아주 잘 해당되는 말이다."
밀레만 와인Millemann Wines,"피에르 밀레만(Pierre Millemann)는 도멘 드 라 로마네 꽁띠(DRC), 도멘 뒤작(Dujac) 등 부르고뉴의 최고의 와이너리들의 와인 양조 컨설턴트로서 20년 넘는 경력을 지닌 소유자이며 지금도 전세계적으로 약 50여개의 와이너리를 컨설팅하고 있다."
피라미드 밸리PYRAMID VALLEY,"피라미드 밸리(PYRAMID VALLEY)는 2008년 와인 스펙테이터의 와인평론가 ""맷 크레이머""의 ""Best wine of 2008""에 손꼽히는 와이너리다. 전 세계의 이목을 끈 피라미드 밸리는 뉴질랜드 남섬에 위치한 켄터베리 와이파라 밸리에서 와인을 생산하고 있다."
라씬Racines,라씬(Racines)은 프랑스 부르고뉴(Bourgogne) 도멘 드 몽띠유(Domaine de Montille)의 에티엔 드 몽티유(Étienne de Montille)와 셀러마스터 브라이언 시브(Brian Sieve) 그리고 상파뉴(Champagne) 피에르 페테르(Pierre Peters)의 로돌프 페테르(Rodolphe Péters)의 프랑스 전통 와이너리 콜라보레이션 프로젝트이다.
게르하르트 & 브리기테 피트나우어Gerhard & Brigitte Pittnauer,"게르하르트와 브리기테 피트나우어(Gerhard & Brigitte Pittnauer)는 자연 와인 운동의 선구자로 포도밭의 테루아를 진정으로 표현하는 와인을 생산한다. 유기농 및 바이오다이나믹 방법을 채택하여 건강하고 풍미가 뛰어난 과일을 얻는다. 셀러에서는 최소한의 개입으로, 자생 효모를 사용하여 자연 발효를 진행하며 진정성을 유지한다. 그들의 화이트 와인과 오렌지 와인은 이국적인 향과 훌륭한 미네랄 균형을 보여준다."
벨레노스Bellenos,"벨레노스(Bellenos)는 부르고뉴를 대표하는 탑 생산자 중 하나인 니콜라 포텔에 의해 2022년 설립된 와인 브랜드로, 부르고뉴에서 탄탄한 명성을 쌓고 있는 도멘 벨렌과 메종 로슈 드 벨렌에 이어 탄생한 3번째 브랜드 이다."
조셉 호프스테터J.Hofstatter,조셉 호프스테터(J.Hofstatter)는 5세대에 걸쳐 알토 아디제 지역의 역사적인 와이너리로 알토 아디제 지역의 토양과 기후를 누구보다 잘 이해하며 쌓아온 경험치로 조셉 호프스테터 와이너리만의 와인을 생산합니다.
알토스 데 토로나Altos de Torona,"알토스 데 토로나(Altos de Torona)는 스페인 최고의 화이트 와인 산지 리아스 바이사스 대표 와이너리 로, 리아스 바이사스 지역에서 단일 포도밭으로는 최대 규모인 약 28만평을 경작하면서 알바리뇨, 로레이라 등 스페인 대표 화이트 와인들을 생산 중입니다. 대서양 바다 인접 지역의 미뉴강을 내려다 보는 언덕에 위치한 포도밭은 선선한 여름의 영향을 받아 산미와 미네랄 느낌이 좋은 최고의 알바리뇨를 생산하고 있습니다"
테누타 일 꼬르노Tenuta Il Corno,
엘 미라클El Miracle,"엘 미라클(El Miracle)은 스페인의 발렌시아 지역에 위치한 유명한 와이너리로, 고품질 와인 생산을 목표로 한다."
보롤리Boroli,보롤리(Boroli)는 이탈리아 최대의 출판 회사 중 하나인 데 아구스티니의 오너 보롤리가 와인에 대한 열정으로 만든 와이너리다.
간치아Gancia,"간치아 (Gancia) 는 1850년부터 가족 승계로만 이어 온 전통이 빛나는 뛰어난 퀄리티의 와인을 사랑하는 소비자들의 기대에 부응하는 이태리와인, 특히 스파클링 와인과 아페리티프 와인의 세계적인 거장으로 인식 되는 것이 간치아의 목표이다."
네크레시 에스테이트Nekresi Estate,"네크레시 에스테이트(Nekresi Estate)는 조지아 카헤티 지역에 위치한 와이너리로, 이 지역은 조지아에서 가장 중요한 와인 생산지 중 하나이다."
까브 드 마르망데스Cave de Marmandais,까브 드 마르망데스(Cave de Marmandais)는 프랑스 남서부 롯-에-가론(Lot-et-Garonne) 지역에 위치한 협동조합 와이너리이다.
리차드 브루노Richard Bruno,"리차드 브루노(Richard Bruno)는 샌프란시스코의 레스토랑에서 바텐더로 일하던 시절 마스터 소믈리에, 래리 스톤과 일하며 와인에 관심을 가지게 되었고, 와인메이커가 되고 결심해 UC Davis 양조대학을 졸업한 뒤부터 본격적인 와인메이커로 활동하고 있다."
쿠퍼스 크릭Coopers Creek,"쿠퍼스 크릭(Coopers Creek)은 뉴질랜드의 쿠메오 와인 지역에 위치한 유명 와이너리로, 오클랜드에서 가까운 거리에 있다."
라라랜드La La Land,라라랜드(La La Land)는 '이상한 나라의 앨리스' 처럼 새로운 모험과 도전을 자극하는 어른이들을 위해 만들어진 이상한 나라의 포도 주스로 와인 시장에 신선한 바람을 불어넣은 창의적 감각을 담은 컬렉션 입니다.
다키시빌리Dakishvili,"다키시빌리(Dakishvili)는 조지아에 위치한 가족 소유의 와이너리로, 이 지역의 전통적인 와인 양조 방식을 유지하면서도 현대적인 기술을 접목하여 고품질의 와인을 생산하는 곳으로 잘 알려져 있다."
리베라 데 로스 몰리노스Ribera de los Molinos,"리베라 데 로스 몰리노스(Ribera de los Molinos)는 스페인 라 만차 지역에 위치한 와이너리로, 주로 고품질의 레드 와인와 화이트 와인을 생산하는 것으로 알려져 있다"
까펠 비노스 S.A.Capel Vinos S.A.,"까펠 비노스 S.A. (Capel Vinos S.A.) 는 프란시스코 카펠에 의해 1956에 설립되었다. 초창기 수년동안 TIO de la BOTIO 라는 브랜드로 국내시장 형성에 힘써 왔으며, 80년대에 스페인 굴지의 식품 회사와 합병하여 새로운 브랜드로 전 세계 수출 시장 형성에 주력해 왔다. 포도밭은 1200헥타르로 스페인 중부지역에 골고루 분포되어 있다."
세냑Senac,
곤 로그Gone Rogue,"곤 로그(Gone Rogue)는 호주의 Rogue Vintner가 서호주에서 생산하는 와인 브랜드로, 특히 ""미시 매시(Mish Mash)"" 시리즈로 잘 알려져 있다."
크라멜레 레카스Cramele Recas,"크라멜레 레카스(Cramele Recas)는 루마니아의 대표적인 와이너리 중 하나로, 루마니아 서부에 위치한 Recaș 지역에 자리하고 있다."
브누아 콕토Benoit Cocteaux,브누아 콕토(Benoit Cocteaux)는 프랑스 샹파뉴 지역에 위치한 유명한 와이너리이다.
알렉산드르 람블로Alexandre Lamblot,"2020년 올해의 생산자 수상이라는 쾌거를 이룬 알렉산드르 람블로(Alexandre Lamblot)는 현재 샴페인에서 가장 주목 받는 젊은 생산자 중 한 명일 것이다. 30대 초반인 그는 2010년, 장브리(Janvry)에 위치한 가족 소유의 도멘을 물려 받으며 총 3.8ha 크기의 포도원을 이끌게 되었다."
레셔노 에 피스Lécheneaut et Fils,뉘 쌩 조르주(Nuits St. Georges)에 위치한 레셔노 에 피스(Lécheneaut et Fils)는 꼬뜨 드 뉘(Cote de Nuits) 지역에 약 12ha 정도를 재배하고 있으며 스물 여 개의 아펠라시옹을 생산하고 있다.
루이즈 브리종Louise Brison,루이즈 브리종(Louise Brison)은 오브(Aube) 지역에 위치한 가족 경영 샴페인 와이너리로 현재는 델핀 브륄레(Delphine Brulez)가 와이너리를 이끌고 있다. 1910년에 델핀 브륄레의 증조 할머니인 루이즈 브리종이 그 당시 아직 포도밭이 합리적인 가격이었을 때 미래에 대한 선구안을 가지고 포도밭을 매입을 한 덕분에 현재 15ha에 달하는 포도밭을 소유할 수 있게 되었다.
르그라 에 하스Legras et Haas,"샴페인 하우스 르그라 에 하스(Legras et Haas)는 현재 르그라 가문의 삼형제인 레미(Rémi), 올리비에(Olivier) 그리고 제롬(Jérôme)이 훌륭한 밸런스를 지닌 와인을 만들고 있다. 하우스 정체성의 핵심은 '투명함'이다. 양조에 있어, 포도가 병에 담길 때까지 온전한 떼루아를 고스란히 전달하고자 한다. 샴페인 시장의 트렌드를 따라가는 것이 아닌, 떼루아의 정수를 표현하는 와인을 만들려는 자세이다."
바스티앙 볼버Bastian Wolber,2019년 바스티앙 볼버(Bastian Wolber)는 현저히 적은 포도 생산량으로 인해 전업 와인 생산자로서의 삶을 미루고 부르고뉴로 돌아가 디종에 있는 Université de Bourgogne에서 와인 공부를 계속하기로 결정했으며 이와 동시에 도멘 비조(Domaine Bizot)의 장 이브 비조의 밑에서 일하면서 와인을 배웠다.
알랭 기야Alain Guyard,"마르사네(Marsannay)에 위치한 알랭 기야(Alain Guyard)는 마르사네 외에도 픽생(Fixin), 즈브레 샹베르탱(Gevrey Chambertin) 그리고 본 로마네(Vosne Romanee)에 약 8ha 정도의 포도밭을 소유하고 있다."
필립 가비네Philippe Gavignet,필립 가비넷(Philippe Gavignet)은 뉘 쌩 조르주(Nuit Saint Georges)에 위치한 와이너리로 14ha 규모의 포도밭을 관리하고 있으며 레드 와인을 중심으로 16개의 아펠라시옹을 생산하고 있다.
호베르 몽퀴Robert Moncuit,"호베르 몽퀴(Robert Moncuit)의 조부 알렉스 몽퀴(Alex Moncuit)는 1889년에 꼬뜨 데 블랑(Cote des Blancs)에 있는 포도밭을 매입했다. 1928년, 호베르 몽퀴는 3세대로 와이너리를 물려받으며, 본인만의 와인 메이킹을 시작했다. 2000년부터, 호베르 몽퀴의 딸 프랑수와즈(Francois)와 와인 메이킹에 타고난 재능을 가진 손자 삐에르 아미예(Pierre Amillet)가 와이너리를 경영해오고 있다."
흐노당R. Renaudin,흐노당(R. Renaudin)의 포도원은 귀족 가문들과 역사가 깊다. 현 오너인 도미니크 텔리에(Dominique Tellier)의 텔리에 가문은 1934년에 도멘 데 꼬르나당을 인수하게 되는데 이는 17세기 꼬르나당(Cornardins) 귀족 가문이 소유하고 있던 것으로 24ha 크기의 성과 포도밭으로 구성되어 있었다.
샤토 크리스티Chateau Cristi,샤토 크리스티(Chateau Cristi)는 몰도바에 위치한 유명한 와이너리이다.
프린스 힐Prince Hill,프린스 힐(Prince Hill)은 미국 오리건 주의 윌래밋 밸리(Willamette Valley) 지역에 위치한 유명 와이너리이다.
안트 무어Ant Moore,안트 무어(Ant Moore)는 앤트 무어가 호주에서 뉴질랜드로 이주한 후 2002년 말보로 지역에 설립한 와이너리이다.
에이에프 그로A.F. Gros,에이에프 그로(A.F. Gros)는 1988년 설립된 가족 경영 와이너리로 부르고뉴의 명문 와인 생산 가문인 Gros 가문의 일원인 안느 프랑수아즈 그로에 의해 시작되었다.
루이 자도Louis Jadot,"루이 자도(Louis Jadot)는 부르고뉴를 대표하는 생산자로 남쪽 보졸레에서 꼬뜨 드 본, 꼬뜨 드 뉘를 지나 샤블리에 이르기까지 연간 약 9백만 병의 다채로운 와인을 만들어낸다. 그랑 크뤼, 프르미에 크뤼 와인은 도멘 소유의 밭에서, 마을 단위나 지역 단위의 일부 와인들은 계약 농가의 밭에서 만들어져 엄밀히 말하면 와인 생산자(domaine)이면서 네고시앙(maison) 역할을 같이 하고 있는 것이다."
드라이 리버Dry River,
까사 페브레Casa Fevre,"까사 페브레(Casa Fevre)는 칠레의 유명 와이너리로, 주로 마이포 밸리(Maipo Valley)와 같은 칠레의 주요 와인 생산 지역에서 와인을 생산하고 있다."
