생산자,설명
카스텔라레 디 카스텔리나Castellare di Castellina,"카스텔라레 디 카스텔리나 (Castellare di Castellina)는 토스카나의 품질 좋은 키안티 클라시코의 생산자로 알려진 카스텔라레는 친환경 와인 제조자로서, 포도원에서의 제초제와 화학적 비료의 사용을 금지하며, 멸종 위기 동물 보호에도 앞장서고 있다. 라벨에 그려진 ‘새’는 카스텔라레의 친환경 약속을 상징하기도 한다."
룽가로티Lungarotti,"룽가로티 (Lungarotti)의 창시자인 지오르지오 룽가로티(Giorgio Lungarotti)는 현대 이탈리아 양조학에 선구자였으며, 60년대에 이미 움브리아를 세계의 와인 지도에 올려놓게 하였다. 와인, 역사 그리고 영토. 이 모든 것은 하나의 열정으로 통한다. 이것이 바로 룽가로티이다."
빌라 마리아Villa Maria,"빌라 마리아 (Villa Maria) 는 1961년 창업자 "";George Fistonich"";에 의해 설립된 뉴질랜드에서 가장 성공한 와이너리로 유명하다. 오클랜드와 말보로에 와이너리를 두고 있다. 아울러 개인이 소유한 Winery로는 가장 큰 규모이다."
장 레옹Jean Leon,장 레옹 (Jean Leon) 와이너리는 헐리우드의 배우이자 유명 레스토랑의 주인인 장 레옹(본명: Ceferino Carrion)이 1964년 그의 고향인 스페인의 페네데스에 150 헥트아르의 땅을 사면서 시작되었다.
로버트 몬다비Robert Mondavi,"로버트 몬다비 와이너리(Robert Mondavi Winery)는 1966년 로버트 몬다비(Robert Mondavi)에 의해 캘리포니아 나파밸리(Napa Valley)에 설립되었다.1960년대 걸음마 수준의 캘리포니아 와인 산업에 저온 숙성, 스테인레스 스틸 탱크, 작은 프랑스 오크통, 유기농 농법, 환경 친화적 병모양 소개 등 수도 없이 많은 개혁과 새로운 유행을 미국 와인 산업에 불러들이면서 미국 와인의 역사적이고 전설적인 인물로 알려졌다."
더 프리즈너 와인 컴퍼니The Prisoner Wine Company,
브라이드 밸리Bride Valley,
칸티나 테를란Cantina Terlan,칸티나 테란(Cantina Terlan) 은 칸티나 테라노(Terano) 로 불리기도 한다. 마일드한 미세기후로 인해 독특한 성격을 가진 와인들과 특별한 맛을 가진 와인들을 만들어낸다. 테란의 가장 주목할 점은 “Mount Tschoggel”이 바로 와인 발전의 키 포인트가 되었다는 것이다. 위치적 조건과 기후적 조건을 잘 타고난 지역임에 와인을 만들어내기엔 최적의 지역이라 해도 과언이 아닐 수 없다.
샴페인 드라피에Champagne Drappier,"드라피에 (Drappier) 와이너리 는 1808년, 첫 수확을 시작으로 와인에 대한 열정적인 노력과 정성으로 드라파어 와인만이 지닐 수 있는 떼루아의 독특함을 표현했다. 오랜 전통으로 일구어진 훌륭한 샴페인 드라피어는 최근 와이너리들이 유행처럼 따르는 과학적 기교를 통해 블랜딩하는 여타의 와인과는 달리 자연적이며 순수한 전통적 방식을 고수하여 생산하는 우아한 맛과 향을 지닌 샴페인이다."
샤토 테이시에Chateau Teyssier,샤또 테이시에(Chateau Teyssier)의 오너 말터스 씨의 경력이 처음부터 와인업계에서 시작된 것은 아니다. 나이지리아에서 태어난 그는 7살 이후부터 영국에서 교육을 받은 영국인이다. 가스업계 엔지니어로 일하며 한때 520여 명의 직원을 거느리기도 했었지만 36세 때 아내를 만나면서 그의 진로는 바뀌게 된다.
샤또 라 프랑스Chateau La France,
도멘 피롱Domaine Piron,도멘 피롱(Domaine Piron)의 와인 역사는 1590년 프랑스 보졸레 모르공 마을에서부터 시작하여 4세기에 걸쳐 14대째 이어지는 오늘날까지 포도재배를 한번도 멈춘적이 없는 와이너리이다.
망세이Mancey,
도멘 라포르트Domaine Laporte,도멘 라포르트(Domaine Laporte)는 루아르 와인 신화를 완성해 나가고 있다. 1985 년 장-마리 부르주아에 의해 루아르 사비뇰에 설립되었다. 루아르 지역의 큰 메종이자 가장 대중적인 와인 앙리 부르주아 소유주이기도 한 장–마리 부르주아가 대중적이고 일반적인 앙리 부르주아 와인에 대한 자기 부정이라는 모순에 빠지면서 스스로 최고의 와인을 만들겠다는 일념으로 도멘 라포르트를 설립하였다.
부티노Boutinot,뽈 부띠노(Paul Boutinot)는 와인은 품격있는 자리에서 마시는 고급스러운 술이라는 편견을 깨고 그의 아버지가 경영하는 레스토랑에서 편하게 마실 수 있는 하우스와인을 공급하고자 첫째 아들의 이름을 딴 뀌베 장-뽈을 생산하기 시작하였다.
레 끌로제 드 조Les Clauzes de Jo,레 끌로제 드 조(Les Clauzes de Jo)는 다미엔 코스테(Damien Coste)에 의해 설립된 와이너리이다. 몽펠리에 북서부의 뮤르비엘-레-몽펠리에(Murviel les Montpellier)에 위치한 도멘 벨르 피에르(Domaine Belles Pierres)는 1989년부터 뮤르비엘 협동조합에서 일을 시작하며 와인 양조에 뛰어 들었다.
발데리즈Valderiz,발데리즈(Bodegas Valderiz)는 스페인의 유명한 토마스 에스테반(Tomas Esteban)이 스페인 리베라 델 두에로 로아 지역에 1980년 설립하였다. 가족이 경영하는 와이너리로 발데리즈의 포도나무는 수령 80년이 넘는 올드 바인이 대부분으로 유기농법은 물론 이보다 더 친환경적인 바이오다이나믹 방식으로도 재배되고 있다.
핀카 바카라Finca Bacara,"핀카 바카라 (Finca Bacara)는 야심찬 프로젝트 브랜드로, 1년이 채 되지 않는 기간동안 17개국 이상에 와인을 판매하고 있다. PIRAPU는 Ego Bodegas에서 생산되었으나, 최종적으로는 같은 그룹내의 자회사인 GSD Wines으로 등록이 되었다."
콘세이토Conceito,
씨네 쿼 넌Sine Qua Non,
라 시레나La Sirena Wines,"라 시레나(la Sirena)는 스크리밍 이글의 와인메이커로 유명한 하이디 베럿의 와인이다. 그녀와 그녀의 남편 보 베럿 역시 세계적으로 유명한 와인메이커인데 그 둘은 와인에 대한 열정, 예술에 대한 각별한 애정을 갖고 있을 뿐 아니라 프로급의 스쿠버 다이버이다. 그 둘의 물에 대한 각별함을 나타내어 만든 와인인 ‘ 라 시레나’는 스페인, 이탈이어말로 인어(mermaid)라는 뜻이다."
쿠 드 푸드레Coup de Foudre,"쿠 드 푸드레(Coup de Foudre)는 프랑스어로 ""첫눈에 반하다 (Love at First Sight)“라는 의미다. 특별한 이벤트와 기념일에 프로포즈용으로도 유명한 와인이다. 아뮤즈 부쉐의 오너 존 슈월츠 John Schwartz 가 소유주로 스크리밍이글 와인메이커로 유명한 하이디 바렛이 만든 와인이다."
피에르 페로 에 피스Pierre Ferraud et Fils,​피 페로 에 피스(P. Ferraud et Fils)는 전통적인 방법으로 와인을 생산하기를 고집하며 보졸레 지역에서 모든 와인을 생산한다. 특히 보졸레 누보에 대해 로버트 파커(Robert Parker)는 페로 와인은 좀더 전통적인 보졸레로 견고하면서도 신선하고 맛이 있는 와인이라고 평했다.
크룹 브라더스 에스테이트Krupp Brothers Estate,
하이드빌렌와인Hyde de Villaine,
스파츠우드Spottswoode,스파츠우드(Spottswoode)는 로버트 파커가 “나파의 샤또 마고”라고 극찬한 카베르네 소비뇽을 생산한다. 성공적인 나파밸리의 부티끄 와이너리(Boutique Winery)의 전형으로 평가받는 ‘스파츠우드’는 세인트 헬레나(St. Helena)에 위치한 40에이커의 포도원에서 1985년부터 친완경적 유기농 방식으로 와인팜을 운영해왔다.
키슬러 빈야드Kistler Vineyards,키슬러 빈야드 (Kistler Vineyards) 는 미국 소노마에 위치하고 있는 와이너리로 섬세하고도 서정적 복합미의 결정체인 프랑스 부르고뉴 스타일의 걸출한 와인 스타일을 추구한다.
월터 핸젤 와이너리Walter Hansel Winery,월터 핸젤 와이너리(Walter Hansel Winery)는 캘리포니아 NO.1 자동차 딜러 그룹 핸젤 오토(Hansel Auto)의 오너인 월터 핸젤과 아들 스티븐 핸젤이 소노마 러시안 리버 밸리에 1996년에 설립되었다.
조쉬 셀러Josh Cellars,조쉬 셀러(Josh Cellars)는 가족 경영 와이너리로 월드 클래스 소믈리에였던 조셉 칼(Joseph Carr)에의해 설립되었다. 보르도와 부르고뉴의 깊고 섬세한 풍미가 담겼지만 캘리포니아의 진한 견고함이 그대로 반영된 와인이 바로 조쉬 와인이다.
파머스 테이블 와인Farmer's Table Wines,
레드트리Redtree,"레드트리(Redtree)는 신선함과 넘치는 과일향, 일관된 품질을 통한 뚜렷한 품종의 특성을 지닌 바로 마실 수 있는 가격대비 훌륭한 와인이다. 아페리티프(aperitif)와 잘 매칭이 되며 특별한 식사 뿐만 아니라 데일리 와인으로도 훌륭하다."
오베하 네그라Oveja Negra,
세븐 컬러즈7 Colores,세븐 컬러즈(7 Colores)는 칠레 중앙의 넓은 우림에 서식하는 홍방울새를 부르는 칠레식 표현이다. 이름에서 느껴지는 것처럼 일곱 가지 색의 깃털로 아름다움을 뽐내는 홍방울새로 표현되는 7 컬러즈는 칠레의 매력을 담은 와인으로 사랑을 받고 있다.
몰리두커Mollydooker,몰리두커(Mollydooker)는 사라와 스파키 마르퀴스 (Sarah & Sparky Marquis) 부부가 함께 운영되는 와이너리이다. 몰리두커(Mollydooker)는 '왼손잡이'라는 단어의 호주식 표현으로 와이너리를 설립한 사라와 스파키 마르퀴스 모두가 왼손잡이였던 데에 착안하여 붙여진 이름이다.
소호Soho,
"샤또 귀로Chateau Guiraud, 1st Cru Classe - Sauternes",
샤또 라뚜르 마르띠악Chateau Latour Martillac,샤또 라뚜르 마르띠약 (CHATEAU LATOUR-MARTILLAC) - 그라브 크뤼 끌라쎄 는 1953년 그라브 크뤼 끌라쎄가 되었다. '샤또 라뚜르 마르띠약' 이란 이름의 기원을 저명한 철학자이며 와인 생산자였던 몽떼스키유의 조상들이 마르띠약에 건설했던 작은 성의 유적인 안 마당의 탑에서 흔적을 찾을 수 있다.
"샤또 끼르완Chateau Kirwan, Grand Cru Classe,3rd Cru","샤또 끼르완(Chateau Kirwan)은 아일랜드계의 마크 끼르완(Mark Kirwan)으로부터 시작된다. 역사는 18세기 중엽부터 시작된다. 샤또 끼르완은 전체 메독 지역에서 최적의 자갈토양을 지니고 있는 곳이며, 샤또 끼르완은 최고의 우아한 구조가 잘 표현되는 전형적인 마고 지역의 와인이다."
"샤또 베이슈벨Chateau Beychevelle, Grand Cru Classe,4th Cru",샤또 베이슈벨 (Chateau Beychevelle) 은 메독의 위대하며 전설적인 소유지 중의 하나인 베이슈벨의 소유자였던 Duc d'Eperon 의 계급에서 기인하였다. 프랑스의 위대한 해군 사령관이었던 그에게 존경의 표시로 지롱드 강 유역의 모든 선박은 Chateau 가 보이는 지점에서 그들의 돛(불어로 baisse-voile) 를 내렸다.
발타사 레스Balthasar Ress,발타사 레스(Balthasar Ress)는 라인가우 하텐하임(Hattenheim)에서 대대로 정육점을 운영하던 Ress 가문의 발타사 레스는 새로운 도전을 꿈꾸며 호텔리어로써 일을 시작했다. 호텔리어로 일하던 그는 자연스레 호텔과 레스토랑 비즈니스를 눈여겨 보았다. 그리고 1870년 발타사 레스는 가문의 이름을 딴 호텔 설립과 동시에 그들의 상징 와인은 'Von Unserm)' 리슬링 와인을 생산하기 시작했다.
메종 몽따냑MAISON MONTAGNAC,
도미니오 데 라 베가Dominio de La Vega,"도미니오 데 라 베가(Dominio de La Vega)는 60헥타르 포도원에서 년간 50만병을 생산하며 매년 성장하는 와이너리로 투자로 성장하는 것이 아니라 와인의 가치로 성장하는 와이너리이다. 전통적인 본질을 살려 떼루아의 개성을 존중, 정교하게 만들어진 까바를 생산하고 있는 와이너리이다."
보데가 소모스Bodega Sommos,
펜리 이스테이트Penley Estate,펜리 이스테이트(Penley Estate)는 남호주의 쿠나와라에 위치한 역사가 있는 와인 집안이다. 펜리 이스테이트는 유명한 두 와인가문의 결합으로 탄생하게 된다.
프레이밍햄Framingham,프래밍엄(Framingham)은 영국 Southern Norfolk 에 위치하고 있는 Framingham 마을 이름에서 유래한 것으로 회사 창립자인 Rex Brooke-Taylor의 선대 고향이다.
왕좌의 게임GAME OF THRONES,
안티갈 와이너리Antigal Winery,
까사 델 토키Casas del Toqui,"까사 델 토키 (Casas del Toqui) 는 1994년 두명의 와인 메이커가 만나 와인에 대한 그들의 열정을 논하며 설립된 와이너리이다. 칠레의 오래된 가문인 그라넬라(Granella) 가문은 그들의 뛰어난 와이너리에 까베르네 소비뇽과 샤르도네를 심을 것을 제안했고, 보르도의 유명와인 생산지인 Château Larose Trintaudon에서 그들의 경험과 전문성을 더해주어 이 와인이 탄생하게 되었다. 이 후 Casas del Toqui는 전세계 시장에서"
필립 고네Philippe Gonet,"필립 고네(Philippe Gonet)는 프랑스 Champagne내, 1등급 Grand Cru 포도밭으로 이루어져 있는, Mesnil-sur-Oger에 자리잡고 있다. 1830년부터 약 200년동안, 7대째 이 지역에서 와인을 만들어 온 오랜 전통의 와이너리이다."
돌린 말리부 에스테이트 빈야드Dolin Malibu Estate Vineyards,돌린 말리부 에스테이트 빈야드(Dolin Malibu Estate Vinetards)는 2006년에 Malibu Coast AVA에 설립되었다.Dolin Estate는 Elliott Dolin과 Lynn Dolin의 아름다운 경치를 가진 Malibu에서 작은 Chardonnay Vineyard로 시작했다.
와일드스톡 와이너리Wildstock Winery,"와일드스톡 와이너리(Wildstock Winery)는 Oregon 주의 ""Alis volat propriis(She flies with her own wings, 자신의 날개로 날다의 라틴어)"" 모토를 따라 스스로를 혁신자, 크리에이터 개척자라 칭하며 계속해서 Oregon 자체의 와인을 연구하기 위해 끝없이 관습에 도전한다."
고스트 블락 와이너리Ghost Block Winery,"고스트 블락 와이너리 (Ghost Block Winery) 는 110년의 포도 재배 역사를 가지고 있다. 1903년부터 나파 밸리에서 포도 경작을 시작하며, 주변 유명 와이너리에 포도를 공급해왔던 Ghost Block은 자신들이 경작한 최고 품질의 포도로 2006년, 자신들의 Brand인 고스트 블락 와이너리를 설립한다."
